refYear,reporterISO,reporterDesc,partnerISO,partnerDesc,qty
2024,ROU,Romania,BEL,Belgium,52342
2024,ROU,Romania,BGR,Bulgaria,132942
2024,ROU,Romania,BLR,Belarus,9225
2024,ROU,Romania,CZE,Czechia,5834
2024,ROU,Romania,BEN,Benin,263700
2024,ROU,Romania,FRA,France,13
2024,ROU,Romania,GEO,Georgia,490
2024,ROU,Romania,DEU,Germany,73809
2024,ROU,Romania,HUN,Hungary,245661
2024,ROU,Romania,ITA,Italy,79278
2024,ROU,Romania,MAR,Morocco,31748
2024,ROU,Romania,NAM,Namibia,18312
2024,ROU,Romania,NGA,Nigeria,54035
2024,ROU,Romania,NOR,Norway,28
2024,ROU,Romania,PAK,Pakistan,712144
2024,ROU,Romania,SRB,Serbia,222212.01
2024,ROU,Romania,IND,India,194570
2024,ROU,Romania,SVK,Slovakia,67938
2024,ROU,Romania,ESP,Spain,136304
2024,ROU,Romania,TJK,Tajikistan,686
2024,ROU,Romania,TGO,Togo,83960
2024,ROU,Romania,ARE,United Arab Emirates,530220
2024,ROU,Romania,UKR,Ukraine,365
2024,ROU,Romania,GBR,United Kingdom,22
2024,ROU,Romania,USA,USA,2784.6
2024,SAU,Saudi Arabia,W00,World,71689991
2024,SAU,Saudi Arabia,CMR,Cameroon,63700
2024,SAU,Saudi Arabia,TCD,Chad,7000
2024,SAU,Saudi Arabia,COD,Dem. Rep. of the Congo,23730850
2024,SAU,Saudi Arabia,JOR,Jordan,8000
2024,SAU,Saudi Arabia,MAR,Morocco,281
2024,SAU,Saudi Arabia,OMN,Oman,58000
2024,SAU,Saudi Arabia,SOM,Somalia,3000
2024,SAU,Saudi Arabia,SDN,Sudan,5800
2024,SAU,Saudi Arabia,ARE,United Arab Emirates,28813640
2024,SAU,Saudi Arabia,TUR,T�rkiye,9000
2024,SAU,Saudi Arabia,TZA,United Rep. of Tanzania,18990720
2024,SRB,Serbia,W00,World,333577
2024,SRB,Serbia,AUT,Austria,920
2024,SRB,Serbia,BIH,Bosnia Herzegovina,380
2024,SRB,Serbia,FRA,France,80
2024,SRB,Serbia,DEU,Germany,327785
2024,SRB,Serbia,IRL,Ireland,1109
2024,SRB,Serbia,ITA,Italy,6
2024,SRB,Serbia,ESP,Spain,332
2024,SRB,Serbia,SWE,Sweden,185
2024,SRB,Serbia,CHE,Switzerland,425
2024,SRB,Serbia,ARE,United Arab Emirates,102
2024,SRB,Serbia,GBR,United Kingdom,806
2024,SRB,Serbia,USA,USA,1447
2024,IND,India,W00,World,56089880.7
2024,IND,India,ALB,Albania,21760
2024,IND,India,AGO,Angola,109220
2024,IND,India,AUS,Australia,50059
2024,IND,India,BEL,Belgium,208943
2024,IND,India,BTN,Bhutan,36
2024,IND,India,BGR,Bulgaria,412085
2024,IND,India,BDI,Burundi,545428
2024,IND,India,BLR,Belarus,3105
2024,IND,India,KHM,Cambodia,343050
2024,IND,India,CMR,Cameroon,74380
2024,IND,India,CAN,Canada,31450
2024,IND,India,TCD,Chad,73610
2024,IND,India,CHL,Chile,832870
2024,IND,India,CHN,China,9650
2024,IND,India,COM,Comoros,0.311
2024,IND,India,COG,Congo,830672
2024,IND,India,COD,Dem. Rep. of the Congo,2315943
2024,IND,India,CRI,Costa Rica,12400
2024,IND,India,CUB,Cuba,535254
2024,IND,India,GNQ,Equatorial Guinea,85070
2024,IND,India,FRA,France,582442
2024,IND,India,GAB,Gabon,26700
2024,IND,India,GEO,Georgia,238238
2024,IND,India,GMB,Gambia,53870
2024,IND,India,DEU,Germany,6
2024,IND,India,GHA,Ghana,2029350
2024,IND,India,GRC,Greece,21130
2024,IND,India,GIN,Guinea,353410
2024,IND,India,HTI,Haiti,83610
2024,IND,India,HND,Honduras,28260
2024,IND,India,HKG,"China, Hong Kong SAR",80072
2024,IND,India,IRQ,Iraq,183915
2024,IND,India,IRL,Ireland,6104
2024,IND,India,ITA,Italy,155264
2024,IND,India,CIV,C�te d'Ivoire,165550
2024,IND,India,JPN,Japan,1125449
2024,IND,India,JOR,Jordan,212296
2024,IND,India,KEN,Kenya,9699890
2024,IND,India,KOR,Rep. of Korea,122635
2024,IND,India,KGZ,Kyrgyzstan,21730
2024,IND,India,LBN,Lebanon,55285
2024,IND,India,LBR,Liberia,77430
2024,IND,India,LTU,Lithuania,99500
2024,IND,India,MDG,Madagascar,868730
2024,IND,India,MWI,Malawi,1099523
2024,IND,India,MYS,Malaysia,1239996
2024,IND,India,MDV,Maldives,100
2024,IND,India,MLI,Mali,198410
2024,IND,India,MUS,Mauritius,47
2024,IND,India,MOZ,Mozambique,1530586
2024,IND,India,OMN,Oman,0.844
2024,IND,India,NAM,Namibia,108
2024,IND,India,NPL,Nepal,297.303
2024,IND,India,NLD,Netherlands,47939
2024,IND,India,NGA,Nigeria,0.213
2024,IND,India,PHL,Philippines,1602041
2024,IND,India,POL,Poland,5001
2024,IND,India,QAT,Qatar,30
2024,IND,India,RWA,Rwanda,1652082
2024,IND,India,SEN,Senegal,137342
2024,IND,India,SRB,Serbia,18640
2024,IND,India,SLE,Sierra Leone,1127692
2024,IND,India,SGP,Singapore,741
2024,IND,India,SVN,Slovenia,18820
2024,IND,India,SOM,Somalia,217051
2024,IND,India,ZAF,South Africa,25
2024,IND,India,ESP,Spain,15860
2024,IND,India,SSD,South Sudan,27560
2024,IND,India,SDN,Sudan,139697
2024,IND,India,SWE,Sweden,44743
2024,IND,India,CHE,Switzerland,23801
2024,IND,India,THA,Thailand,4454790
2024,IND,India,TGO,Togo,4.027
2024,IND,India,ARE,United Arab Emirates,9328850
2024,IND,India,UGA,Uganda,6153490
2024,IND,India,GBR,United Kingdom,364535
2024,IND,India,TZA,United Rep. of Tanzania,1847912
2024,IND,India,USA,USA,555475
2024,IND,India,BFA,Burkina Faso,109300
2024,IND,India,YEM,Yemen,82160
2024,IND,India,ZMB,Zambia,1259380
2024,SVK,Slovakia,W00,World,29457902
2024,SVK,Slovakia,AGO,Angola,173280
2024,SVK,Slovakia,AZE,Azerbaijan,23360
2024,SVK,Slovakia,AUT,Austria,520645
2024,SVK,Slovakia,ARM,Armenia,580
2024,SVK,Slovakia,BEL,Belgium,166160
2024,SVK,Slovakia,BIH,Bosnia Herzegovina,553060
2024,SVK,Slovakia,BGR,Bulgaria,305107
2024,SVK,Slovakia,BLR,Belarus,51734
2024,SVK,Slovakia,CMR,Cameroon,53500
2024,SVK,Slovakia,HRV,Croatia,997015
2024,SVK,Slovakia,CZE,Czechia,1574363
2024,SVK,Slovakia,BEN,Benin,6463377
2024,SVK,Slovakia,DNK,Denmark,39951
2024,SVK,Slovakia,FIN,Finland,33
2024,SVK,Slovakia,FRA,France,2111
2024,SVK,Slovakia,GEO,Georgia,335402
2024,SVK,Slovakia,GMB,Gambia,110100
2024,SVK,Slovakia,DEU,Germany,173135
2024,SVK,Slovakia,GHA,Ghana,22000
2024,SVK,Slovakia,GTM,Guatemala,323819
2024,SVK,Slovakia,HUN,Hungary,1395301
2024,SVK,Slovakia,ITA,Italy,81875
2024,SVK,Slovakia,KGZ,Kyrgyzstan,178314
2024,SVK,Slovakia,LBN,Lebanon,14993
2024,SVK,Slovakia,MWI,Malawi,315366
2024,SVK,Slovakia,MNG,Mongolia,250090
2024,SVK,Slovakia,MOZ,Mozambique,131724
2024,SVK,Slovakia,NLD,Netherlands,64047
2024,SVK,Slovakia,NGA,Nigeria,24000
2024,SVK,Slovakia,NOR,Norway,38931
2024,SVK,Slovakia,PAK,Pakistan,5339359
2024,SVK,Slovakia,POL,Poland,567917
2024,SVK,Slovakia,ROU,Romania,1552841
2024,SVK,Slovakia,SRB,Serbia,653075
2024,SVK,Slovakia,IND,India,1104519
2024,SVK,Slovakia,SVN,Slovenia,167920
2024,SVK,Slovakia,ZAF,South Africa,26066
2024,SVK,Slovakia,ESP,Spain,480637
2024,SVK,Slovakia,SWE,Sweden,35554
2024,SVK,Slovakia,CHE,Switzerland,11880
2024,SVK,Slovakia,TGO,Togo,1608307
2024,SVK,Slovakia,ARE,United Arab Emirates,1731525
2024,SVK,Slovakia,TUR,T�rkiye,311182
2024,SVK,Slovakia,UGA,Uganda,453270
2024,SVK,Slovakia,UKR,Ukraine,687258
2024,SVK,Slovakia,MKD,North Macedonia,104726
2024,SVK,Slovakia,GBR,United Kingdom,26454
2024,SVK,Slovakia,UZB,Uzbekistan,18725
2024,SVK,Slovakia,ZMB,Zambia,193314
2024,SVN,Slovenia,W00,World,3233351.106
2024,SVN,Slovenia,AUT,Austria,0.6
2024,SVN,Slovenia,BEL,Belgium,16680
2024,SVN,Slovenia,BIH,Bosnia Herzegovina,51448.3
2024,SVN,Slovenia,BGR,Bulgaria,10634.2
2024,SVN,Slovenia,HRV,Croatia,38.8
2024,SVN,Slovenia,DEU,Germany,1204350
2024,SVN,Slovenia,HUN,Hungary,10.8
2024,SVN,Slovenia,ITA,Italy,1.9
2024,SVN,Slovenia,LTU,Lithuania,19980
2024,SVN,Slovenia,PAK,Pakistan,200022
2024,SVN,Slovenia,ROU,Romania,130675
2024,SVN,Slovenia,SRB,Serbia,58055
2024,SVN,Slovenia,SVK,Slovakia,36090
2024,SVN,Slovenia,ESP,Spain,0.6
2024,SVN,Slovenia,CHE,Switzerland,19.548
2024,SVN,Slovenia,ARE,United Arab Emirates,774112
2024,SVN,Slovenia,TUN,Tunisia,603897
2024,SVN,Slovenia,TUR,T�rkiye,122695
2024,SVN,Slovenia,GBR,United Kingdom,16.538
2024,SVN,Slovenia,USA,USA,4623.82
2024,ZAF,South Africa,W00,World,1292043.981
2024,ZAF,South Africa,AGO,Angola,1333.054
2024,ZAF,South Africa,BWA,Botswana,46972.786
2024,ZAF,South Africa,BRA,Brazil,104.319
2024,ZAF,South Africa,CAN,Canada,35.563
2024,ZAF,South Africa,CHN,China,9.484
2024,ZAF,South Africa,COD,Dem. Rep. of the Congo,8308.293
2024,ZAF,South Africa,FRA,France,32597.729
2024,ZAF,South Africa,DEU,Germany,7498.684
2024,ZAF,South Africa,HKG,"China, Hong Kong SAR",467.159
2024,ZAF,South Africa,ISL,Iceland,165.583
2024,ZAF,South Africa,IDN,Indonesia,711.266
2024,ZAF,South Africa,KEN,Kenya,3945.77
2024,ZAF,South Africa,LSO,Lesotho,13656.679
2024,ZAF,South Africa,MWI,Malawi,655358.466
2024,ZAF,South Africa,MOZ,Mozambique,60314.754
2024,ZAF,South Africa,OMN,Oman,557.158
2024,ZAF,South Africa,NAM,Namibia,100683.107
2024,ZAF,South Africa,NLD,Netherlands,27.929
2024,ZAF,South Africa,NGA,Nigeria,293.753
2024,ZAF,South Africa,PRT,Portugal,112.854
2024,ZAF,South Africa,SAU,Saudi Arabia,21.717
2024,ZAF,South Africa,SEN,Senegal,284.506
2024,ZAF,South Africa,SYC,Seychelles,36499.59
2024,ZAF,South Africa,IND,India,60.932
2024,ZAF,South Africa,ZWE,Zimbabwe,115289.184
2024,ZAF,South Africa,SWZ,Eswatini,54138.977
2024,ZAF,South Africa,THA,Thailand,134.192
2024,ZAF,South Africa,ARE,United Arab Emirates,254.206
2024,ZAF,South Africa,UGA,Uganda,1066.898
2024,ZAF,South Africa,GBR,United Kingdom,9464.005
2024,ZAF,South Africa,TZA,United Rep. of Tanzania,60803.299
2024,ZAF,South Africa,X1 ,Bunkers,16217.33
2024,ZAF,South Africa,XX ,Special Categories,3305.868
2024,ZAF,South Africa,USA,USA,10615.497
2024,ZAF,South Africa,YEM,Yemen,18047.179
2024,ZAF,South Africa,ZMB,Zambia,32686.211
2024,ZWE,Zimbabwe,W00,World,141298.26
2024,ZWE,Zimbabwe,BWA,Botswana,1000
2024,ZWE,Zimbabwe,ISR,Israel,151
2024,ZWE,Zimbabwe,JAM,Jamaica,212
2024,ZWE,Zimbabwe,JOR,Jordan,815
2024,ZWE,Zimbabwe,KEN,Kenya,65
2024,ZWE,Zimbabwe,KOR,Rep. of Korea,178
2024,ZWE,Zimbabwe,MWI,Malawi,150
2024,ZWE,Zimbabwe,MYS,Malaysia,190
2024,ZWE,Zimbabwe,MOZ,Mozambique,16305
2024,ZWE,Zimbabwe,NAM,Namibia,2800
2024,ZWE,Zimbabwe,PER,Peru,730
2024,ZWE,Zimbabwe,ZAF,South Africa,111605.26
2024,ZWE,Zimbabwe,EGY,Egypt,209
2024,ZWE,Zimbabwe,GBR,United Kingdom,2507
2024,ZWE,Zimbabwe,USA,USA,181
2024,ZWE,Zimbabwe,ZMB,Zambia,4200
2024,ESP,Spain,W00,World,137322041.6
2024,ESP,Spain,ALB,Albania,56510
2024,ESP,Spain,DZA,Algeria,895315
2024,ESP,Spain,AND,Andorra,250611
2024,ESP,Spain,AGO,Angola,148843
2024,ESP,Spain,AUS,Australia,137
2024,ESP,Spain,AUT,Austria,323.7
2024,ESP,Spain,BEL,Belgium,438148
2024,ESP,Spain,BRA,Brazil,906
2024,ESP,Spain,BLZ,Belize,6863
2024,ESP,Spain,BGR,Bulgaria,26123.5
2024,ESP,Spain,BDI,Burundi,24480
2024,ESP,Spain,CMR,Cameroon,1069870
2024,ESP,Spain,CAN,Canada,37089.55
2024,ESP,Spain,CPV,Cabo Verde,20722
2024,ESP,Spain,CHL,Chile,472367
2024,ESP,Spain,CHN,China,272
2024,ESP,Spain,COL,Colombia,198211.8
2024,ESP,Spain,COG,Congo,98345
2024,ESP,Spain,COD,Dem. Rep. of the Congo,166966
2024,ESP,Spain,CUB,Cuba,180632.6
2024,ESP,Spain,CYP,Cyprus,1
2024,ESP,Spain,CZE,Czechia,8022.24
2024,ESP,Spain,BEN,Benin,1083610
2024,ESP,Spain,DNK,Denmark,5
2024,ESP,Spain,DOM,Dominican Rep.,2531830
2024,ESP,Spain,SLV,El Salvador,19830
2024,ESP,Spain,GNQ,Equatorial Guinea,225593
2024,ESP,Spain,EST,Estonia,16076.7
2024,ESP,Spain,FIN,Finland,9.77
2024,ESP,Spain,FRA,France,1878008
2024,ESP,Spain,GAB,Gabon,26880
2024,ESP,Spain,GEO,Georgia,79117
2024,ESP,Spain,GMB,Gambia,1476160
2024,ESP,Spain,DEU,Germany,261176
2024,ESP,Spain,GHA,Ghana,1900633
2024,ESP,Spain,GIB,Gibraltar,205
2024,ESP,Spain,GTM,Guatemala,507180
2024,ESP,Spain,GIN,Guinea,417493
2024,ESP,Spain,HND,Honduras,42862
2024,ESP,Spain,HKG,"China, Hong Kong SAR",96
2024,ESP,Spain,HUN,Hungary,277250
2024,ESP,Spain,ISL,Iceland,6556
2024,ESP,Spain,IRQ,Iraq,11740
2024,ESP,Spain,IRL,Ireland,8.55
2024,ESP,Spain,ISR,Israel,2
2024,ESP,Spain,ITA,Italy,84588
2024,ESP,Spain,CIV,C�te d'Ivoire,96302
2024,ESP,Spain,JPN,Japan,14159.7
2024,ESP,Spain,KAZ,Kazakhstan,2163
2024,ESP,Spain,JOR,Jordan,144148
2024,ESP,Spain,KEN,Kenya,139905
2024,ESP,Spain,KOR,Rep. of Korea,1
2024,ESP,Spain,KGZ,Kyrgyzstan,2928
2024,ESP,Spain,LVA,Latvia,11522.4
2024,ESP,Spain,LTU,Lithuania,17364
2024,ESP,Spain,LUX,Luxembourg,8.55
2024,ESP,Spain,MWI,Malawi,1315610
2024,ESP,Spain,MYS,Malaysia,260440
2024,ESP,Spain,MLI,Mali,386954
2024,ESP,Spain,MLT,Malta,37452.4
2024,ESP,Spain,MRT,Mauritania,283897
2024,ESP,Spain,MEX,Mexico,10
2024,ESP,Spain,S19,"Other Asia, nes",49.3
2024,ESP,Spain,MDA,Rep. of Moldova,28
2024,ESP,Spain,MAR,Morocco,35157178
2024,ESP,Spain,MOZ,Mozambique,832743
2024,ESP,Spain,OMN,Oman,238236
2024,ESP,Spain,NAM,Namibia,51520
2024,ESP,Spain,NLD,Netherlands,69991.3
2024,ESP,Spain,NZL,New Zealand,137
2024,ESP,Spain,NIC,Nicaragua,38688
2024,ESP,Spain,NER,Niger,723122
2024,ESP,Spain,NGA,Nigeria,2205974.5
2024,ESP,Spain,NOR,Norway,1818.3
2024,ESP,Spain,PAK,Pakistan,17808088
2024,ESP,Spain,PAN,Panama,64442
2024,ESP,Spain,PRY,Paraguay,667259
2024,ESP,Spain,POL,Poland,9458
2024,ESP,Spain,PRT,Portugal,1067210
2024,ESP,Spain,GNB,Guinea-Bissau,430863
2024,ESP,Spain,ROU,Romania,40869.5
2024,ESP,Spain,RUS,Russian Federation,29.57
2024,ESP,Spain,SAU,Saudi Arabia,260190
2024,ESP,Spain,SEN,Senegal,1451221
2024,ESP,Spain,SLE,Sierra Leone,9600.9
2024,ESP,Spain,IND,India,1596490
2024,ESP,Spain,SGP,Singapore,4
2024,ESP,Spain,SVK,Slovakia,186965
2024,ESP,Spain,SVN,Slovenia,400.14
2024,ESP,Spain,SOM,Somalia,1083700
2024,ESP,Spain,ZAF,South Africa,31
2024,ESP,Spain,SDN,Sudan,12555
2024,ESP,Spain,ESH,Western Sahara,25770
2024,ESP,Spain,SWE,Sweden,115.3
2024,ESP,Spain,CHE,Switzerland,248.26
2024,ESP,Spain,THA,Thailand,11
2024,ESP,Spain,TGO,Togo,2470610
2024,ESP,Spain,TON,Tonga,25740
2024,ESP,Spain,ARE,United Arab Emirates,51444760
2024,ESP,Spain,TUN,Tunisia,134321
2024,ESP,Spain,TUR,T�rkiye,968952
2024,ESP,Spain,UGA,Uganda,49365
2024,ESP,Spain,EGY,Egypt,10160
2024,ESP,Spain,GBR,United Kingdom,24421.18
2024,ESP,Spain,TZA,United Rep. of Tanzania,52295
2024,ESP,Spain,USA,USA,79555.9
2024,ESP,Spain,BFA,Burkina Faso,123934
2024,ESP,Spain,URY,Uruguay,10186
2024,ESP,Spain,VEN,Venezuela,15480
2024,ESP,Spain,ZMB,Zambia,216722
2024,SUR,Suriname,W00,World,44193
2024,SUR,Suriname,_X ,"Areas, nes",44193
2024,SWE,Sweden,W00,World,35021471.53
2024,SWE,Sweden,ALB,Albania,2000
2024,SWE,Sweden,AZE,Azerbaijan,2616.911
2024,SWE,Sweden,AUS,Australia,15570.623
2024,SWE,Sweden,BHR,Bahrain,261.691
2024,SWE,Sweden,ARM,Armenia,2224.375
2024,SWE,Sweden,BEL,Belgium,159000
2024,SWE,Sweden,BIH,Bosnia Herzegovina,1439.301
2024,SWE,Sweden,BRA,Brazil,1962.684
2024,SWE,Sweden,BGR,Bulgaria,140000
2024,SWE,Sweden,BDI,Burundi,1046.765
2024,SWE,Sweden,BLR,Belarus,130.846
2024,SWE,Sweden,CMR,Cameroon,20710.441
2024,SWE,Sweden,CAN,Canada,387785.55
2024,SWE,Sweden,LKA,Sri Lanka,261.691
2024,SWE,Sweden,CHL,Chile,130.846
2024,SWE,Sweden,CHN,China,9420.881
2024,SWE,Sweden,COL,Colombia,523.382
2024,SWE,Sweden,COM,Comoros,1000
2024,SWE,Sweden,COG,Congo,9000
2024,SWE,Sweden,COD,Dem. Rep. of the Congo,28261.691
2024,SWE,Sweden,CZE,Czechia,116000
2024,SWE,Sweden,BEN,Benin,12261.691
2024,SWE,Sweden,DNK,Denmark,654.228
2024,SWE,Sweden,ETH,Ethiopia,16766.653
2024,SWE,Sweden,ERI,Eritrea,7850.734
2024,SWE,Sweden,EST,Estonia,450000
2024,SWE,Sweden,FRO,Faroe Isds,5233.823
2024,SWE,Sweden,FIN,Finland,35000
2024,SWE,Sweden,GMB,Gambia,112000
2024,SWE,Sweden,DEU,Germany,5405000
2024,SWE,Sweden,GHA,Ghana,64000
2024,SWE,Sweden,GTM,Guatemala,130.846
2024,SWE,Sweden,GIN,Guinea,8224.375
2024,SWE,Sweden,HKG,"China, Hong Kong SAR",6542.279
2024,SWE,Sweden,ISL,Iceland,261.691
2024,SWE,Sweden,IRQ,Iraq,346392.537
2024,SWE,Sweden,ITA,Italy,785.073
2024,SWE,Sweden,CIV,C�te d'Ivoire,5000
2024,SWE,Sweden,JPN,Japan,12430.329
2024,SWE,Sweden,KAZ,Kazakhstan,38000
2024,SWE,Sweden,JOR,Jordan,12915.919
2024,SWE,Sweden,KEN,Kenya,12000
2024,SWE,Sweden,KOR,Rep. of Korea,6411.433
2024,SWE,Sweden,LBN,Lebanon,40617.388
2024,SWE,Sweden,LVA,Latvia,683000
2024,SWE,Sweden,LBR,Liberia,4700.992
2024,SWE,Sweden,LBY,Libya,6392.537
2024,SWE,Sweden,LTU,Lithuania,11164000
2024,SWE,Sweden,MEX,Mexico,4579.595
2024,SWE,Sweden,S19,"Other Asia, nes",785.073
2024,SWE,Sweden,MNG,Mongolia,785.073
2024,SWE,Sweden,MDA,Rep. of Moldova,27000
2024,SWE,Sweden,MAR,Morocco,261.691
2024,SWE,Sweden,NPL,Nepal,130.846
2024,SWE,Sweden,NZL,New Zealand,654.228
2024,SWE,Sweden,NGA,Nigeria,77654.228
2024,SWE,Sweden,NOR,Norway,29963.636
2024,SWE,Sweden,PAK,Pakistan,1584383.565
2024,SWE,Sweden,PAN,Panama,130.846
2024,SWE,Sweden,PHL,Philippines,106616.911
2024,SWE,Sweden,POL,Poland,8131000
2024,SWE,Sweden,GNB,Guinea-Bissau,1046.765
2024,SWE,Sweden,QAT,Qatar,16094.005
2024,SWE,Sweden,ROU,Romania,364000
2024,SWE,Sweden,RUS,Russian Federation,785.073
2024,SWE,Sweden,SAU,Saudi Arabia,130.846
2024,SWE,Sweden,SEN,Senegal,1000
2024,SWE,Sweden,SRB,Serbia,58523.382
2024,SWE,Sweden,SLE,Sierra Leone,30000
2024,SWE,Sweden,IND,India,2616.911
2024,SWE,Sweden,SGP,Singapore,130.846
2024,SWE,Sweden,SVK,Slovakia,2269000
2024,SWE,Sweden,SOM,Somalia,230009.448
2024,SWE,Sweden,ZAF,South Africa,392.537
2024,SWE,Sweden,ESP,Spain,14131.322
2024,SWE,Sweden,SSD,South Sudan,130.846
2024,SWE,Sweden,CHE,Switzerland,19888.527
2024,SWE,Sweden,THA,Thailand,654.228
2024,SWE,Sweden,TGO,Togo,2355.22
2024,SWE,Sweden,ARE,United Arab Emirates,121831.838
2024,SWE,Sweden,TUN,Tunisia,261.691
2024,SWE,Sweden,TUR,T�rkiye,1753187.058
2024,SWE,Sweden,UGA,Uganda,2046.765
2024,SWE,Sweden,UKR,Ukraine,616439.301
2024,SWE,Sweden,MKD,North Macedonia,1261.691
2024,SWE,Sweden,EGY,Egypt,2308.456
2024,SWE,Sweden,GBR,United Kingdom,89590.948
2024,SWE,Sweden,TZA,United Rep. of Tanzania,6785.073
2024,SWE,Sweden,USA,USA,92002.857
2024,SWE,Sweden,UZB,Uzbekistan,5000
2024,CHE,Switzerland,W00,World,61259431.39
2024,CHE,Switzerland,ALB,Albania,21885
2024,CHE,Switzerland,AGO,Angola,40720
2024,CHE,Switzerland,AUS,Australia,48
2024,CHE,Switzerland,AUT,Austria,311294
2024,CHE,Switzerland,BEL,Belgium,4584909
2024,CHE,Switzerland,BOL,Bolivia (Plurinational State of),2940
2024,CHE,Switzerland,BIH,Bosnia Herzegovina,50407
2024,CHE,Switzerland,BRA,Brazil,3000
2024,CHE,Switzerland,VGB,Br. Virgin Isds,20
2024,CHE,Switzerland,BGR,Bulgaria,228147
2024,CHE,Switzerland,BDI,Burundi,13900
2024,CHE,Switzerland,KHM,Cambodia,14
2024,CHE,Switzerland,CMR,Cameroon,318908
2024,CHE,Switzerland,CAN,Canada,9619.264
2024,CHE,Switzerland,CPV,Cabo Verde,194743
2024,CHE,Switzerland,LKA,Sri Lanka,13400
2024,CHE,Switzerland,CHL,Chile,5927
2024,CHE,Switzerland,CHN,China,505
2024,CHE,Switzerland,COG,Congo,19286
2024,CHE,Switzerland,COD,Dem. Rep. of the Congo,127348
2024,CHE,Switzerland,CUB,Cuba,3540
2024,CHE,Switzerland,CZE,Czechia,99200
2024,CHE,Switzerland,BEN,Benin,33617
2024,CHE,Switzerland,DOM,Dominican Rep.,19179
2024,CHE,Switzerland,GNQ,Equatorial Guinea,1057
2024,CHE,Switzerland,EST,Estonia,54
2024,CHE,Switzerland,FIN,Finland,65
2024,CHE,Switzerland,FRA,France,235102
2024,CHE,Switzerland,GAB,Gabon,2000
2024,CHE,Switzerland,GEO,Georgia,15491
2024,CHE,Switzerland,GMB,Gambia,84754
2024,CHE,Switzerland,DEU,Germany,3052462.467
2024,CHE,Switzerland,GHA,Ghana,44580
2024,CHE,Switzerland,GRC,Greece,70
2024,CHE,Switzerland,GIN,Guinea,170064
2024,CHE,Switzerland,HKG,"China, Hong Kong SAR",28025.838
2024,CHE,Switzerland,HUN,Hungary,2354773
2024,CHE,Switzerland,IDN,Indonesia,2319
2024,CHE,Switzerland,IRQ,Iraq,92
2024,CHE,Switzerland,IRL,Ireland,136
2024,CHE,Switzerland,ITA,Italy,9047946.61
2024,CHE,Switzerland,CIV,C�te d'Ivoire,11013
2024,CHE,Switzerland,JAM,Jamaica,350
2024,CHE,Switzerland,JPN,Japan,2
2024,CHE,Switzerland,KEN,Kenya,1000
2024,CHE,Switzerland,LBN,Lebanon,13170
2024,CHE,Switzerland,LVA,Latvia,5152864
2024,CHE,Switzerland,LBY,Libya,1462
2024,CHE,Switzerland,LTU,Lithuania,1574880
2024,CHE,Switzerland,MAC,"China, Macao SAR",9
2024,CHE,Switzerland,MDG,Madagascar,12050
2024,CHE,Switzerland,MEX,Mexico,16
2024,CHE,Switzerland,S19,"Other Asia, nes",22.352
2024,CHE,Switzerland,MNG,Mongolia,31500
2024,CHE,Switzerland,MDA,Rep. of Moldova,41420
2024,CHE,Switzerland,MAR,Morocco,109365
2024,CHE,Switzerland,NLD,Netherlands,31764
2024,CHE,Switzerland,NZL,New Zealand,3
2024,CHE,Switzerland,NGA,Nigeria,20978
2024,CHE,Switzerland,PER,Peru,24885
2024,CHE,Switzerland,PHL,Philippines,41263
2024,CHE,Switzerland,POL,Poland,3105891
2024,CHE,Switzerland,PRT,Portugal,17000
2024,CHE,Switzerland,GNB,Guinea-Bissau,1250
2024,CHE,Switzerland,ROU,Romania,2790351
2024,CHE,Switzerland,RWA,Rwanda,18.933
2024,CHE,Switzerland,SEN,Senegal,161447
2024,CHE,Switzerland,SRB,Serbia,780522
2024,CHE,Switzerland,IND,India,13
2024,CHE,Switzerland,SGP,Singapore,66.352
2024,CHE,Switzerland,SVK,Slovakia,2719640
2024,CHE,Switzerland,ESP,Spain,2304
2024,CHE,Switzerland,SWE,Sweden,172
2024,CHE,Switzerland,THA,Thailand,1225
2024,CHE,Switzerland,TGO,Togo,1100
2024,CHE,Switzerland,ARE,United Arab Emirates,33008
2024,CHE,Switzerland,TUN,Tunisia,6550041
2024,CHE,Switzerland,TUR,T�rkiye,17907
2024,CHE,Switzerland,UGA,Uganda,10224
2024,CHE,Switzerland,UKR,Ukraine,16613211
2024,CHE,Switzerland,MKD,North Macedonia,80386
2024,CHE,Switzerland,EGY,Egypt,1500
2024,CHE,Switzerland,GBR,United Kingdom,954.571
2024,CHE,Switzerland,USA,USA,114885
2024,CHE,Switzerland,BFA,Burkina Faso,46750
2024,THA,Thailand,W00,World,0
2024,THA,Thailand,DZA,Algeria,58
2024,THA,Thailand,AGO,Angola,166
2024,THA,Thailand,ATG,Antigua and Barbuda,290
2024,THA,Thailand,ARG,Argentina,911
2024,THA,Thailand,AUS,Australia,127041.259
2024,THA,Thailand,AUT,Austria,20168.373
2024,THA,Thailand,BHR,Bahrain,4168
2024,THA,Thailand,BGD,Bangladesh,0
2024,THA,Thailand,BRB,Barbados,3034
2024,THA,Thailand,BEL,Belgium,40822.779
2024,THA,Thailand,BOL,Bolivia (Plurinational State of),30
2024,THA,Thailand,BIH,Bosnia Herzegovina,59
2024,THA,Thailand,BRA,Brazil,6819
2024,THA,Thailand,SLB,Solomon Isds,310
2024,THA,Thailand,BRN,Brunei Darussalam,1281.61
